;Entidad Federativa;Sexo;Salario;Año;Trimestre
3077;Baja California Sur;Mujeres;7489.62;2017;Trimestre I
3078;Campeche;Hombres;6493.48;2017;Trimestre I
3079;Campeche;Mujeres;5043.44;2017;Trimestre I
3080;Coahuila de Zaragoza;Hombres;8113.58;2017;Trimestre I
3081;Coahuila de Zaragoza;Mujeres;6248.5;2017;Trimestre I
3082;Colima;Hombres;7965.32;2017;Trimestre I
3083;Colima;Mujeres;5442.03;2017;Trimestre I
3084;Chiapas;Hombres;3581.71;2017;Trimestre I
3085;Chiapas;Mujeres;3497.42;2017;Trimestre I
3086;Chihuahua;Hombres;9735.41;2017;Trimestre I
3087;Chihuahua;Mujeres;7069.94;2017;Trimestre I
3088;Ciudad de México;Hombres;8193.47;2017;Trimestre I
3089;Ciudad de México;Mujeres;7146.66;2017;Trimestre I
3090;Durango;Hombres;6568.43;2017;Trimestre I
3091;Durango;Mujeres;5001.07;2017;Trimestre I
3092;Guanajuato;Hombres;6499.8;2017;Trimestre I
3093;Guanajuato;Mujeres;4772.8;2017;Trimestre I
3094;Guerrero;Hombres;4018.31;2017;Trimestre I
3095;Guerrero;Mujeres;3669.43;2017;Trimestre I
3096;Hidalgo;Hombres;5141.37;2017;Trimestre I
3097;Hidalgo;Mujeres;4264.93;2017;Trimestre I
3098;Jalisco;Hombres;7784.91;2017;Trimestre I
3099;Jalisco;Mujeres;5640.02;2017;Trimestre I
3100;México;Hombres;6312.35;2017;Trimestre I
3101;México;Mujeres;5003.36;2017;Trimestre I
3102;Michoacán de Ocampo;Hombres;6121.95;2017;Trimestre I
3103;Michoacán de Ocampo;Mujeres;4499.93;2017;Trimestre I
3104;Morelos;Hombres;5578.25;2017;Trimestre I
3105;Morelos;Mujeres;3966.07;2017;Trimestre I
3106;Nayarit;Hombres;6593.23;2017;Trimestre I
3107;Nayarit;Mujeres;4919.35;2017;Trimestre I
3108;Nuevo León;Hombres;9069.03;2017;Trimestre I
3109;Nuevo León;Mujeres;6508.8;2017;Trimestre I
3110;Oaxaca;Hombres;3749.44;2017;Trimestre I
3111;Oaxaca;Mujeres;3296.24;2017;Trimestre I
3112;Puebla;Hombres;5078.55;2017;Trimestre I
3113;Puebla;Mujeres;3623.45;2017;Trimestre I
3114;Querétaro;Hombres;7985.85;2017;Trimestre I
3115;Querétaro;Mujeres;5984.75;2017;Trimestre I
3116;Quintana Roo;Hombres;7876.5;2017;Trimestre I
3117;Quintana Roo;Mujeres;6258.84;2017;Trimestre I
3118;San Luis Potosí;Hombres;5702.86;2017;Trimestre I
3119;San Luis Potosí;Mujeres;5116.61;2017;Trimestre I
3120;Sinaloa;Hombres;7912.4;2017;Trimestre I
3121;Sinaloa;Mujeres;5785.28;2017;Trimestre I
3122;Sonora;Hombres;8727.25;2017;Trimestre I
3123;Sonora;Mujeres;6052.2;2017;Trimestre I
3124;Tabasco;Hombres;6408.74;2017;Trimestre I
3125;Tabasco;Mujeres;4728.43;2017;Trimestre I
3126;Tamaulipas;Hombres;6725.3;2017;Trimestre I
3127;Tamaulipas;Mujeres;5278.96;2017;Trimestre I
3128;Tlaxcala;Hombres;5080.56;2017;Trimestre I
3129;Tlaxcala;Mujeres;3713.13;2017;Trimestre I
3130;Veracruz de Ignacio de la Llave;Hombres;5115.01;2017;Trimestre I
3131;Veracruz de Ignacio de la Llave;Mujeres;3953.62;2017;Trimestre I
3132;Yucatán;Hombres;6256.67;2017;Trimestre I
3133;Yucatán;Mujeres;4542.36;2017;Trimestre I
3134;Zacatecas;Hombres;5627.53;2017;Trimestre I
3135;Zacatecas;Mujeres;4254.93;2017;Trimestre I
3136;Aguascalientes;Hombres;7124.16;2017;Trimestre II
3137;Aguascalientes;Mujeres;5325.86;2017;Trimestre II
3138;Baja California;Hombres;8280.82;2017;Trimestre II
3139;Baja California;Mujeres;6473.54;2017;Trimestre II
3140;Baja California Sur;Hombres;10476.26;2017;Trimestre II
3141;Baja California Sur;Mujeres;7805.3;2017;Trimestre II
3142;Campeche;Hombres;6027.73;2017;Trimestre II
3143;Campeche;Mujeres;4799.52;2017;Trimestre II
3144;Coahuila de Zaragoza;Hombres;8272.97;2017;Trimestre II
3145;Coahuila de Zaragoza;Mujeres;6351.03;2017;Trimestre II
3146;Colima;Hombres;7832.89;2017;Trimestre II
3147;Colima;Mujeres;5259.5;2017;Trimestre II
3148;Chiapas;Hombres;3550.07;2017;Trimestre II
3149;Chiapas;Mujeres;3943.77;2017;Trimestre II
3150;Chihuahua;Hombres;9045.21;2017;Trimestre II
3151;Chihuahua;Mujeres;7013.84;2017;Trimestre II
3152;Ciudad de México;Hombres;8749.88;2017;Trimestre II
3153;Ciudad de México;Mujeres;7293.95;2017;Trimestre II
3154;Durango;Hombres;6395.04;2017;Trimestre II
3155;Durango;Mujeres;4961.56;2017;Trimestre II
3156;Guanajuato;Hombres;6606.45;2017;Trimestre II
3157;Guanajuato;Mujeres;4965.45;2017;Trimestre II
3158;Guerrero;Hombres;3572.46;2017;Trimestre II
3159;Guerrero;Mujeres;3517.89;2017;Trimestre II
3160;Hidalgo;Hombres;5572.47;2017;Trimestre II
3161;Hidalgo;Mujeres;4005.65;2017;Trimestre II
3162;Jalisco;Hombres;7689.33;2017;Trimestre II
3163;Jalisco;Mujeres;5483.71;2017;Trimestre II
3164;México;Hombres;6260.84;2017;Trimestre II
3165;México;Mujeres;4908.22;2017;Trimestre II
3166;Michoacán de Ocampo;Hombres;5826.67;2017;Trimestre II
3167;Michoacán de Ocampo;Mujeres;4291.11;2017;Trimestre II
3168;Morelos;Hombres;5330.34;2017;Trimestre II
3169;Morelos;Mujeres;4212.13;2017;Trimestre II
3170;Nayarit;Hombres;6668.41;2017;Trimestre II
3171;Nayarit;Mujeres;4870.96;2017;Trimestre II
3172;Nuevo León;Hombres;8728.29;2017;Trimestre II
3173;Nuevo León;Mujeres;6469.73;2017;Trimestre II
3174;Oaxaca;Hombres;3688.22;2017;Trimestre II
3175;Oaxaca;Mujeres;2929.7;2017;Trimestre II
3176;Puebla;Hombres;5083.64;2017;Trimestre II
3177;Puebla;Mujeres;3570.75;2017;Trimestre II
3178;Querétaro;Hombres;8105.13;2017;Trimestre II
3179;Querétaro;Mujeres;5674.0;2017;Trimestre II
3180;Quintana Roo;Hombres;7995.34;2017;Trimestre II
3181;Quintana Roo;Mujeres;6012.66;2017;Trimestre II
3182;San Luis Potosí;Hombres;6081.4;2017;Trimestre II
3183;San Luis Potosí;Mujeres;4826.67;2017;Trimestre II
3184;Sinaloa;Hombres;7895.98;2017;Trimestre II
3185;Sinaloa;Mujeres;5810.54;2017;Trimestre II
3186;Sonora;Hombres;8450.55;2017;Trimestre II
3187;Sonora;Mujeres;5800.37;2017;Trimestre II
3188;Tabasco;Hombres;6003.92;2017;Trimestre II
3189;Tabasco;Mujeres;4794.41;2017;Trimestre II
3190;Tamaulipas;Hombres;6914.37;2017;Trimestre II
3191;Tamaulipas;Mujeres;5208.8;2017;Trimestre II
3192;Tlaxcala;Hombres;5108.72;2017;Trimestre II
3193;Tlaxcala;Mujeres;3758.5;2017;Trimestre II
3194;Veracruz de Ignacio de la Llave;Hombres;5028.79;2017;Trimestre II
3195;Veracruz de Ignacio de la Llave;Mujeres;4227.62;2017;Trimestre II
3196;Yucatán;Hombres;6232.37;2017;Trimestre II
3197;Yucatán;Mujeres;4614.5;2017;Trimestre II
3198;Zacatecas;Hombres;5586.74;2017;Trimestre II
3199;Zacatecas;Mujeres;4371.31;2017;Trimestre II
3200;Aguascalientes;Hombres;7088.18;2017;Trimestre III
3201;Aguascalientes;Mujeres;5143.12;2017;Trimestre III
3202;Baja California;Hombres;8104.33;2017;Trimestre III
3203;Baja California;Mujeres;6417.15;2017;Trimestre III
3204;Baja California Sur;Hombres;10417.13;2017;Trimestre III
3205;Baja California Sur;Mujeres;8097.68;2017;Trimestre III
3206;Campeche;Hombres;5993.02;2017;Trimestre III
3207;Campeche;Mujeres;4964.43;2017;Trimestre III
3208;Coahuila de Zaragoza;Hombres;8135.12;2017;Trimestre III
3209;Coahuila de Zaragoza;Mujeres;6371.61;2017;Trimestre III
3210;Colima;Hombres;8139.11;2017;Trimestre III
3211;Colima;Mujeres;5406.46;2017;Trimestre III
3212;Chiapas;Hombres;3321.25;2017;Trimestre III
3213;Chiapas;Mujeres;3912.75;2017;Trimestre III
3214;Chihuahua;Hombres;9309.45;2017;Trimestre III
3215;Chihuahua;Mujeres;7230.0;2017;Trimestre III
3216;Ciudad de México;Hombres;8499.73;2017;Trimestre III
3217;Ciudad de México;Mujeres;6869.72;2017;Trimestre III
3218;Durango;Hombres;6452.88;2017;Trimestre III
3219;Durango;Mujeres;4987.72;2017;Trimestre III
3220;Guanajuato;Hombres;6542.39;2017;Trimestre III
3221;Guanajuato;Mujeres;4593.02;2017;Trimestre III
3222;Guerrero;Hombres;3236.42;2017;Trimestre III
3223;Guerrero;Mujeres;3680.88;2017;Trimestre III
3224;Hidalgo;Hombres;5572.22;2017;Trimestre III
3225;Hidalgo;Mujeres;4040.16;2017;Trimestre III
3226;Jalisco;Hombres;7584.61;2017;Trimestre III
3227;Jalisco;Mujeres;5688.91;2017;Trimestre III
3228;México;Hombres;6375.31;2017;Trimestre III
3229;México;Mujeres;4977.36;2017;Trimestre III
3230;Michoacán de Ocampo;Hombres;5755.03;2017;Trimestre III
3231;Michoacán de Ocampo;Mujeres;4390.97;2017;Trimestre III
3232;Morelos;Hombres;5426.06;2017;Trimestre III
3233;Morelos;Mujeres;4019.12;2017;Trimestre III
3234;Nayarit;Hombres;6332.68;2017;Trimestre III
3235;Nayarit;Mujeres;5071.45;2017;Trimestre III
3236;Nuevo León;Hombres;8975.67;2017;Trimestre III
3237;Nuevo León;Mujeres;6365.22;2017;Trimestre III
3238;Oaxaca;Hombres;3505.99;2017;Trimestre III
3239;Oaxaca;Mujeres;3000.82;2017;Trimestre III
3240;Puebla;Hombres;5075.81;2017;Trimestre III
3241;Puebla;Mujeres;3566.01;2017;Trimestre III
3242;Querétaro;Hombres;7489.72;2017;Trimestre III
3243;Querétaro;Mujeres;5364.81;2017;Trimestre III
3244;Quintana Roo;Hombres;8056.31;2017;Trimestre III
3245;Quintana Roo;Mujeres;6419.02;2017;Trimestre III
3246;San Luis Potosí;Hombres;6140.05;2017;Trimestre III
3247;San Luis Potosí;Mujeres;5007.58;2017;Trimestre III
3248;Sinaloa;Hombres;7806.49;2017;Trimestre III
3249;Sinaloa;Mujeres;5708.88;2017;Trimestre III
3250;Sonora;Hombres;8335.32;2017;Trimestre III
3251;Sonora;Mujeres;5869.87;2017;Trimestre III
3252;Tabasco;Hombres;5643.52;2017;Trimestre III
3253;Tabasco;Mujeres;4281.9;2017;Trimestre III
3254;Tamaulipas;Hombres;6712.76;2017;Trimestre III
3255;Tamaulipas;Mujeres;5038.04;2017;Trimestre III
3256;Tlaxcala;Hombres;5307.13;2017;Trimestre III
3257;Tlaxcala;Mujeres;3901.22;2017;Trimestre III
3258;Veracruz de Ignacio de la Llave;Hombres;4930.08;2017;Trimestre III
3259;Veracruz de Ignacio de la Llave;Mujeres;4071.03;2017;Trimestre III
3260;Yucatán;Hombres;6202.4;2017;Trimestre III
3261;Yucatán;Mujeres;4479.56;2017;Trimestre III
3262;Zacatecas;Hombres;5602.97;2017;Trimestre III
3263;Zacatecas;Mujeres;4315.28;2017;Trimestre III
3264;Aguascalientes;Hombres;6917.02;2017;Trimestre IV
3265;Aguascalientes;Mujeres;5254.3;2017;Trimestre IV
3266;Baja California;Hombres;8226.23;2017;Trimestre IV
3267;Baja California;Mujeres;6495.63;2017;Trimestre IV
3268;Baja California Sur;Hombres;10167.38;2017;Trimestre IV
3269;Baja California Sur;Mujeres;7855.32;2017;Trimestre IV
3270;Campeche;Hombres;6287.09;2017;Trimestre IV
3271;Campeche;Mujeres;4819.74;2017;Trimestre IV
3272;Coahuila de Zaragoza;Hombres;8254.28;2017;Trimestre IV
3273;Coahuila de Zaragoza;Mujeres;6109.28;2017;Trimestre IV
3274;Colima;Hombres;7918.37;2017;Trimestre IV
3275;Colima;Mujeres;5394.35;2017;Trimestre IV
3276;Chiapas;Hombres;3406.47;2017;Trimestre IV
3277;Chiapas;Mujeres;3954.91;2017;Trimestre IV
3278;Chihuahua;Hombres;9166.75;2017;Trimestre IV
3279;Chihuahua;Mujeres;6670.66;2017;Trimestre IV
3280;Ciudad de México;Hombres;7779.5;2017;Trimestre IV
3281;Ciudad de México;Mujeres;6390.33;2017;Trimestre IV
3282;Durango;Hombres;6142.25;2017;Trimestre IV
3283;Durango;Mujeres;4727.11;2017;Trimestre IV
3284;Guanajuato;Hombres;6828.58;2017;Trimestre IV
3285;Guanajuato;Mujeres;4781.66;2017;Trimestre IV
3286;Guerrero;Hombres;3332.9;2017;Trimestre IV
3287;Guerrero;Mujeres;3093.25;2017;Trimestre IV
3288;Hidalgo;Hombres;5250.59;2017;Trimestre IV
3289;Hidalgo;Mujeres;3624.93;2017;Trimestre IV
3290;Jalisco;Hombres;7581.96;2017;Trimestre IV
3291;Jalisco;Mujeres;5616.27;2017;Trimestre IV
3292;México;Hombres;6168.77;2017;Trimestre IV
3293;México;Mujeres;4744.16;2017;Trimestre IV
3294;Michoacán de Ocampo;Hombres;5959.98;2017;Trimestre IV
3295;Michoacán de Ocampo;Mujeres;4244.25;2017;Trimestre IV
3296;Morelos;Hombres;5250.89;2017;Trimestre IV
3297;Morelos;Mujeres;3568.54;2017;Trimestre IV
3298;Nayarit;Hombres;6742.78;2017;Trimestre IV
3299;Nayarit;Mujeres;5141.78;2017;Trimestre IV
3300;Nuevo León;Hombres;8639.96;2017;Trimestre IV
3301;Nuevo León;Mujeres;6174.24;2017;Trimestre IV
3302;Oaxaca;Hombres;3406.48;2017;Trimestre IV
3303;Oaxaca;Mujeres;3084.31;2017;Trimestre IV
3304;Puebla;Hombres;5017.86;2017;Trimestre IV
3305;Puebla;Mujeres;3424.98;2017;Trimestre IV
3306;Querétaro;Hombres;7692.84;2017;Trimestre IV
3307;Querétaro;Mujeres;5829.42;2017;Trimestre IV
3308;Quintana Roo;Hombres;7916.94;2017;Trimestre IV
3309;Quintana Roo;Mujeres;6292.75;2017;Trimestre IV
3310;San Luis Potosí;Hombres;5705.06;2017;Trimestre IV
3311;San Luis Potosí;Mujeres;4816.86;2017;Trimestre IV
3312;Sinaloa;Hombres;7903.03;2017;Trimestre IV
3313;Sinaloa;Mujeres;5667.27;2017;Trimestre IV
3314;Sonora;Hombres;8392.93;2017;Trimestre IV
3315;Sonora;Mujeres;5939.54;2017;Trimestre IV
3316;Tabasco;Hombres;5709.83;2017;Trimestre IV
3317;Tabasco;Mujeres;4446.88;2017;Trimestre IV
3318;Tamaulipas;Hombres;6601.25;2017;Trimestre IV
3319;Tamaulipas;Mujeres;5194.54;2017;Trimestre IV
3320;Tlaxcala;Hombres;5183.09;2017;Trimestre IV
3321;Tlaxcala;Mujeres;3689.39;2017;Trimestre IV
3322;Veracruz de Ignacio de la Llave;Hombres;5021.85;2017;Trimestre IV
3323;Veracruz de Ignacio de la Llave;Mujeres;4243.86;2017;Trimestre IV
3324;Yucatán;Hombres;6388.98;2017;Trimestre IV
3325;Yucatán;Mujeres;4424.37;2017;Trimestre IV
3326;Zacatecas;Hombres;5397.28;2017;Trimestre IV
3327;Zacatecas;Mujeres;4143.33;2017;Trimestre IV
3328;Aguascalientes;Hombres;6846.32;2018;Trimestre I
3329;Aguascalientes;Mujeres;5540.16;2018;Trimestre I
3330;Baja California;Hombres;8419.87;2018;Trimestre I
3331;Baja California;Mujeres;6714.91;2018;Trimestre I
3332;Baja California Sur;Hombres;10439.6;2018;Trimestre I
3333;Baja California Sur;Mujeres;7551.94;2018;Trimestre I
3334;Campeche;Hombres;6226.73;2018;Trimestre I
3335;Campeche;Mujeres;4876.97;2018;Trimestre I
3336;Coahuila de Zaragoza;Hombres;8123.34;2018;Trimestre I
3337;Coahuila de Zaragoza;Mujeres;6007.39;2018;Trimestre I
3338;Colima;Hombres;8459.17;2018;Trimestre I
3339;Colima;Mujeres;5360.65;2018;Trimestre I
3340;Chiapas;Hombres;3466.02;2018;Trimestre I
3341;Chiapas;Mujeres;3842.22;2018;Trimestre I
3342;Chihuahua;Hombres;8996.91;2018;Trimestre I
3343;Chihuahua;Mujeres;6674.06;2018;Trimestre I
3344;Ciudad de México;Hombres;8486.77;2018;Trimestre I
3345;Ciudad de México;Mujeres;6752.53;2018;Trimestre I
3346;Durango;Hombres;6223.1;2018;Trimestre I
3347;Durango;Mujeres;4971.18;2018;Trimestre I
3348;Guanajuato;Hombres;7084.49;2018;Trimestre I
3349;Guanajuato;Mujeres;4875.89;2018;Trimestre I
3350;Guerrero;Hombres;3934.32;2018;Trimestre I
3351;Guerrero;Mujeres;3590.03;2018;Trimestre I
3352;Hidalgo;Hombres;5323.58;2018;Trimestre I
3353;Hidalgo;Mujeres;3969.76;2018;Trimestre I
3354;Jalisco;Hombres;7834.5;2018;Trimestre I
3355;Jalisco;Mujeres;5861.93;2018;Trimestre I
3356;México;Hombres;6442.81;2018;Trimestre I
3357;México;Mujeres;5095.06;2018;Trimestre I
3358;Michoacán de Ocampo;Hombres;6031.58;2018;Trimestre I
3359;Michoacán de Ocampo;Mujeres;4394.72;2018;Trimestre I
3360;Morelos;Hombres;5243.98;2018;Trimestre I
3361;Morelos;Mujeres;3660.36;2018;Trimestre I
3362;Nayarit;Hombres;6776.98;2018;Trimestre I
3363;Nayarit;Mujeres;5036.06;2018;Trimestre I
3364;Nuevo León;Hombres;8717.02;2018;Trimestre I
3365;Nuevo León;Mujeres;6333.04;2018;Trimestre I
3366;Oaxaca;Hombres;3552.26;2018;Trimestre I
3367;Oaxaca;Mujeres;3138.82;2018;Trimestre I
3368;Puebla;Hombres;5470.06;2018;Trimestre I
3369;Puebla;Mujeres;3880.46;2018;Trimestre I
3370;Querétaro;Hombres;8140.77;2018;Trimestre I
3371;Querétaro;Mujeres;6231.14;2018;Trimestre I
3372;Quintana Roo;Hombres;7666.57;2018;Trimestre I
3373;Quintana Roo;Mujeres;6266.98;2018;Trimestre I
3374;San Luis Potosí;Hombres;6142.4;2018;Trimestre I
3375;San Luis Potosí;Mujeres;5217.96;2018;Trimestre I
3376;Sinaloa;Hombres;7840.13;2018;Trimestre I
3377;Sinaloa;Mujeres;5909.49;2018;Trimestre I
3378;Sonora;Hombres;8323.05;2018;Trimestre I
3379;Sonora;Mujeres;5956.88;2018;Trimestre I
3380;Tabasco;Hombres;6066.52;2018;Trimestre I
3381;Tabasco;Mujeres;4521.13;2018;Trimestre I
3382;Tamaulipas;Hombres;7225.36;2018;Trimestre I
3383;Tamaulipas;Mujeres;5353.34;2018;Trimestre I
3384;Tlaxcala;Hombres;5437.2;2018;Trimestre I
3385;Tlaxcala;Mujeres;3844.94;2018;Trimestre I
3386;Veracruz de Ignacio de la Llave;Hombres;5126.26;2018;Trimestre I
3387;Veracruz de Ignacio de la Llave;Mujeres;4356.16;2018;Trimestre I
3388;Yucatán;Hombres;6137.52;2018;Trimestre I
3389;Yucatán;Mujeres;4334.5;2018;Trimestre I
3390;Zacatecas;Hombres;5473.39;2018;Trimestre I
3391;Zacatecas;Mujeres;4346.91;2018;Trimestre I
3392;Aguascalientes;Hombres;7282.34;2018;Trimestre II
3393;Aguascalientes;Mujeres;5426.39;2018;Trimestre II
3394;Baja California;Hombres;8884.42;2018;Trimestre II
3395;Baja California;Mujeres;6629.88;2018;Trimestre II
3396;Baja California Sur;Hombres;10632.55;2018;Trimestre II
3397;Baja California Sur;Mujeres;7688.99;2018;Trimestre II
3398;Campeche;Hombres;6368.52;2018;Trimestre II
3399;Campeche;Mujeres;5139.55;2018;Trimestre II
3400;Coahuila de Zaragoza;Hombres;8380.95;2018;Trimestre II
3401;Coahuila de Zaragoza;Mujeres;6209.15;2018;Trimestre II
3402;Colima;Hombres;8079.28;2018;Trimestre II
3403;Colima;Mujeres;5519.16;2018;Trimestre II
3404;Chiapas;Hombres;3546.82;2018;Trimestre II
3405;Chiapas;Mujeres;4216.92;2018;Trimestre II
3406;Chihuahua;Hombres;9024.39;2018;Trimestre II
3407;Chihuahua;Mujeres;6730.54;2018;Trimestre II
3408;Ciudad de México;Hombres;8453.69;2018;Trimestre II
3409;Ciudad de México;Mujeres;6899.78;2018;Trimestre II
3410;Durango;Hombres;6391.88;2018;Trimestre II
3411;Durango;Mujeres;4779.38;2018;Trimestre II
3412;Guanajuato;Hombres;6944.64;2018;Trimestre II
3413;Guanajuato;Mujeres;4799.28;2018;Trimestre II
3414;Guerrero;Hombres;3949.18;2018;Trimestre II
3415;Guerrero;Mujeres;3284.06;2018;Trimestre II
3416;Hidalgo;Hombres;5261.66;2018;Trimestre II
3417;Hidalgo;Mujeres;4032.75;2018;Trimestre II
3418;Jalisco;Hombres;7580.36;2018;Trimestre II
3419;Jalisco;Mujeres;5788.87;2018;Trimestre II
3420;México;Hombres;6439.25;2018;Trimestre II
3421;México;Mujeres;5129.49;2018;Trimestre II
3422;Michoacán de Ocampo;Hombres;6183.83;2018;Trimestre II
3423;Michoacán de Ocampo;Mujeres;4503.22;2018;Trimestre II
3424;Morelos;Hombres;5305.47;2018;Trimestre II
3425;Morelos;Mujeres;3701.99;2018;Trimestre II
3426;Nayarit;Hombres;6982.92;2018;Trimestre II
3427;Nayarit;Mujeres;5076.47;2018;Trimestre II
3428;Nuevo León;Hombres;8902.71;2018;Trimestre II
3429;Nuevo León;Mujeres;6480.54;2018;Trimestre II
3430;Oaxaca;Hombres;3658.47;2018;Trimestre II
3431;Oaxaca;Mujeres;3091.97;2018;Trimestre II
3432;Puebla;Hombres;5346.43;2018;Trimestre II
3433;Puebla;Mujeres;3755.04;2018;Trimestre II
3434;Querétaro;Hombres;8249.74;2018;Trimestre II
3435;Querétaro;Mujeres;6461.99;2018;Trimestre II
3436;Quintana Roo;Hombres;8006.93;2018;Trimestre II
3437;Quintana Roo;Mujeres;6295.36;2018;Trimestre II
3438;San Luis Potosí;Hombres;6185.06;2018;Trimestre II
3439;San Luis Potosí;Mujeres;5068.04;2018;Trimestre II
3440;Sinaloa;Hombres;7828.58;2018;Trimestre II
3441;Sinaloa;Mujeres;6069.04;2018;Trimestre II
3442;Sonora;Hombres;8491.47;2018;Trimestre II
3443;Sonora;Mujeres;6139.31;2018;Trimestre II
3444;Tabasco;Hombres;5775.43;2018;Trimestre II
3445;Tabasco;Mujeres;4786.06;2018;Trimestre II
3446;Tamaulipas;Hombres;7121.43;2018;Trimestre II
3447;Tamaulipas;Mujeres;5415.59;2018;Trimestre II
3448;Tlaxcala;Hombres;5467.11;2018;Trimestre II
3449;Tlaxcala;Mujeres;3671.32;2018;Trimestre II
3450;Veracruz de Ignacio de la Llave;Hombres;5167.14;2018;Trimestre II
3451;Veracruz de Ignacio de la Llave;Mujeres;4384.67;2018;Trimestre II
3452;Yucatán;Hombres;6372.24;2018;Trimestre II
3453;Yucatán;Mujeres;4267.84;2018;Trimestre II
3454;Zacatecas;Hombres;5478.55;2018;Trimestre II
3455;Zacatecas;Mujeres;4096.06;2018;Trimestre II
3456;Aguascalientes;Hombres;6981.49;2018;Trimestre III
3457;Aguascalientes;Mujeres;5164.76;2018;Trimestre III
3458;Baja California;Hombres;8063.05;2018;Trimestre III
3459;Baja California;Mujeres;6563.24;2018;Trimestre III
3460;Baja California Sur;Hombres;10662.79;2018;Trimestre III
3461;Baja California Sur;Mujeres;7342.35;2018;Trimestre III
3462;Campeche;Hombres;6175.63;2018;Trimestre III
3463;Campeche;Mujeres;5087.25;2018;Trimestre III
3464;Coahuila de Zaragoza;Hombres;8405.94;2018;Trimestre III
3465;Coahuila de Zaragoza;Mujeres;6470.25;2018;Trimestre III
3466;Colima;Hombres;8651.16;2018;Trimestre III
3467;Colima;Mujeres;5770.98;2018;Trimestre III
3468;Chiapas;Hombres;3462.63;2018;Trimestre III
3469;Chiapas;Mujeres;3969.93;2018;Trimestre III
3470;Chihuahua;Hombres;9017.87;2018;Trimestre III
3471;Chihuahua;Mujeres;6783.47;2018;Trimestre III
3472;Ciudad de México;Hombres;8372.36;2018;Trimestre III
3473;Ciudad de México;Mujeres;6450.08;2018;Trimestre III
3474;Durango;Hombres;6256.08;2018;Trimestre III
3475;Durango;Mujeres;4575.69;2018;Trimestre III
3476;Guanajuato;Hombres;6930.76;2018;Trimestre III
3477;Guanajuato;Mujeres;4887.75;2018;Trimestre III
3478;Guerrero;Hombres;3337.49;2018;Trimestre III
3479;Guerrero;Mujeres;3447.75;2018;Trimestre III
3480;Hidalgo;Hombres;5428.04;2018;Trimestre III
3481;Hidalgo;Mujeres;3777.41;2018;Trimestre III
3482;Jalisco;Hombres;7673.73;2018;Trimestre III
3483;Jalisco;Mujeres;5757.3;2018;Trimestre III
3484;México;Hombres;6195.89;2018;Trimestre III
3485;México;Mujeres;4926.31;2018;Trimestre III
3486;Michoacán de Ocampo;Hombres;6070.65;2018;Trimestre III
3487;Michoacán de Ocampo;Mujeres;4703.69;2018;Trimestre III
3488;Morelos;Hombres;4975.93;2018;Trimestre III
3489;Morelos;Mujeres;3742.64;2018;Trimestre III
3490;Nayarit;Hombres;6873.52;2018;Trimestre III
3491;Nayarit;Mujeres;4886.12;2018;Trimestre III
3492;Nuevo León;Hombres;9001.27;2018;Trimestre III
3493;Nuevo León;Mujeres;6620.04;2018;Trimestre III
3494;Oaxaca;Hombres;3530.14;2018;Trimestre III
3495;Oaxaca;Mujeres;2833.91;2018;Trimestre III
3496;Puebla;Hombres;5388.01;2018;Trimestre III
3497;Puebla;Mujeres;3626.97;2018;Trimestre III
3498;Querétaro;Hombres;8118.22;2018;Trimestre III
3499;Querétaro;Mujeres;6327.81;2018;Trimestre III
3500;Quintana Roo;Hombres;8052.0;2018;Trimestre III
3501;Quintana Roo;Mujeres;6383.79;2018;Trimestre III
3502;San Luis Potosí;Hombres;5884.55;2018;Trimestre III
3503;San Luis Potosí;Mujeres;5107.65;2018;Trimestre III
3504;Sinaloa;Hombres;7816.33;2018;Trimestre III
3505;Sinaloa;Mujeres;5976.72;2018;Trimestre III
3506;Sonora;Hombres;8139.55;2018;Trimestre III
3507;Sonora;Mujeres;6429.78;2018;Trimestre III
3508;Tabasco;Hombres;5586.91;2018;Trimestre III
3509;Tabasco;Mujeres;4496.12;2018;Trimestre III
3510;Tamaulipas;Hombres;7299.52;2018;Trimestre III
3511;Tamaulipas;Mujeres;5502.95;2018;Trimestre III
3512;Tlaxcala;Hombres;5337.67;2018;Trimestre III
